Product URL,APPLICATION VISCOSITY (25°C),Above sea level,Accessory description,Accessory material,Accessory rated voltage,Accessory size,Accessory type,Actuator adjustment,Actuator material,Actuator type,Altitude,Ambient temperature,Application,Application Method,Application Surface,Application method,Application methods,Application surface,Application type,Approx. weight,Asset,Atmosphere,Balancing Method,Batteries Current,Battery Type,Battery type,Baud rate,Bearing cap,Body material,Bolt Material,Brake Type,Brake input Voltage,Breakdown torque,Brightness scale maximum,Brightness scale minimum,Busbar Voltage (DC),Busbar voltage (DC),By-pass transformer,CATALYSIS PER VOLUME A,CATALYSIS PER VOLUME B,CATALYSIS PER VOLUME C,Capacity @ 25°C,Casing,Certification,Code color paint,Color,Color component for terminal block,Color scale,Communication,Communication protocol,Complement,Component B,Component B type II,Component C,Connection Cables Quantity,Connection output type,Constructive form,Contact action,Contact type,Contactors compatible with this product,Control voltage,Cooling,Cura,Cure temperature,Cure time,Curing,Current type,DE bearing Seal,DESCRICAO TINTA,DRYING TOUCH (25°C),Degree of Protection,Degree of protection,Depth,Description,Design,Digital outputs,Dilution (% volume),Dimension of touch area,Dimensions,Drain,Drip Cover,Drying handling  (25°C),Duty Cycle,Efficiency @ 100%,Efficiency @ 50%,Efficiency @ 75%,"Efficiency Cos Φ 0,8 (100% of load) [%]","Efficiency Cos Φ 0,8 (25% of load) [%]","Efficiency Cos Φ 0,8 (50% of load) [%]","Efficiency Cos Φ 0,8 (75% of load) [%]","Efficiency Cos Φ 0,9 (100% of load) [%]","Efficiency Cos Φ 0,9 (25% of load) [%]","Efficiency Cos Φ 0,9 (50% of load) [%]","Efficiency Cos Φ 0,9 (75% of load) [%]","Efficiency Cos Φ 1,0 (100% of load) [%]","Efficiency Cos Φ 1,0 (25% of load) [%]","Efficiency Cos Φ 1,0 (50% of load) [%]","Efficiency Cos Φ 1,0 (75% of load) [%]",Enclosure,Enclosure type,Equalizing voltage @ 25°C,Espessura,Evaporation,Exciting current,Family,Fan Cover material,Fan material,Final drying (25° C),Floating Voltage @ 25°C,Foot flatness,Frame,Frame Material,Frequency,Function,Function complement,Gateway/Edge Device,Ground pin position,Grounding Lugs,HV rated voltage,HV/LV conductors material,Height,Hot spot,Housing material,Impedance,Impregnation Method,Input Voltage,Input voltage,Instalation,Insulating temperature class,Insulation Class,Interface 1,Interface 2,Internal resistance,Joints Seal,K Factor,L. R. Amperes,LIFETSPAN MIXTURE (25°C),LRC,Language,Law number,License,Load percentaje,Locked rotor time,Locked rotor torque,Main terminal box hole,Manimum drying refinish (25°C),Max. nominal current for terminal blocks,Max. short circuit capacity,Maximum ambient temperature,Maximum discharge current,Maximum drying refinish (25°C),Maximum output current,Maximum recharge current,Maximum temperature dry resist,Maximum thickness,Maximum thickness coat dry,Measurement type,Minimum thickness,Minimum thickness coat dry,Model,Moment of inertia (J),Motor circuit breakers compatible with this product,Mounting,NBI (AT),NDE bearing Seal,NORMATIZATION,No load current,No-load losses,Noise level,Nominal operating temperature,Nominal section of borne cable,Number of Cells,Number of Poles,Number of battery modules,Number of contacts,Number of digital inputs,"Number of digital outputs (PNP type, isolated and protected)",Number of phases,Number of points,Number of poles,Number of stages,Number of terminal poles,Operating / command voltage,Operating current,Operating temperature,Operating voltage,Operating/control voltage,Output,Output contact,Output voltage,Overload protector (phenolic),PACKAGE CONTENT,PACKAGING,PAINT COLOR,PAINT COMMERCIAL COLOR,PAINT COMPONENT,PAINT FAMILY,PAINT FINISH,PAINT FUNCTION,PAINT PRODUCTS LINE,PAINT VERSION,Pack,Painting,Partial discharge,Payloads,Phase,Power,Power factor @ 100%,Power factor @ 50%,Power factor @ 75%,Product,Product family,Product group,Protection degree,REFERENCIA TINTA LIQUIDA,RESIN SYSTEM,Rated LV voltage,Rated Voltage,Rated current,Rated power,Rated speed,Rated torque,Rated voltage,Reactive power,Regreasing System,"Regulation Cos Φ 1,0 (100% of load) [%]","Regulation Cos Φ 1,0 (80% of load) [%]","Regulation Cos Φ 1,0 (90% of load) [%]",Relays,Resilient Base,Resin Relation,Rotation,SOLIDS VOLUME,SOLVENT ETQ,Screw cap,Service factor,Shaft Locking Device,Shaft Material,Shine,Slip,Smart code,Socket Type,Solids per volume,Space Heater Voltage,Specific weight,Standard,Standard IEC 61439-1,Starting Method,Structure Color,Structure color,Subscription time,Supplement for accessories for terminal block line,Supply voltage,Surface Preparation,Surface preparation,Synchronous speed,Taps,Temperature rise,Terminal Block,Terminal line reference,Thermal Class,Thread dimension,Timing function,Total losses,Tropicalized Painting,Type,UN CODE,Unit,Use,Use recommendations,VECTOR GROUP,Voltage,Voltage switch type,Weight,Width,Winding temperature rise,Winding thermal protection
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-160-200-IE3-B5D/W22-Brake-Motor-IR3-Premium-40-cv-6P-200L-3Ph-220-380-440-V-60-Hz-IC411---TFVE---B5D/p/13014126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPW55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,1200 rpm,,,,,,,,,,,,,,,,220/380/440 V,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-160-200-IE3-B5D/W22-Brake-Motor-IR3-Premium-50-cv-4P-200L-3Ph-220-380-440-V-60-Hz-IC411---TFVE---B5D/p/13013659,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,299 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,WEG - 400.0 Nm,220-240 V,330 %,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,V'Ring,,,IPW55,,,,N,,,,,,Without,,S1,94.5,93.0,94.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Aluminum,,,,200L,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,1028/595/514 A,,8.1,,,,,14s (cold) 8s (hot),320 %,"RWG(Rp) 2""",,,,,,,,,,,,,,,,0.3728 kgm²,,B5D,,Lip Seal,,63.0/36.5/31.5 A,,66.0 dB(A),,,,4,,,,,,,,,,,,,,,37 kW (50 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 203A (ISO 12944 - C3),,,,,0.81,0.60,0.74,,,,,,,,,127/73.4/63.4 A,,1782 rpm,20.2 kgfm,220/380/440 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,1.00 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-160-200-IE3-B5D/W22-Brake-Motor-IR3-Premium-6-cv-8P-160M-3Ph-220-380-440-V-60-Hz-IC411---TFVE---B5D/p/13014394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPW55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,900 rpm,,,,,,,,,,,,,,,,220/380/440 V,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-160-200-IE3-B5D/W22-Brake-Motor-IR3-Premium-6-cv-8P-160M-3Ph-220-380-V-60-Hz-IC411---TFVE---B5D/p/13013995,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,117 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,WEG - 150.0 Nm,220-240 V,210 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IPW55,,,,N,,,,,,Without,,S1,86.5,85.5,86.5,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Aluminum,,,,160M,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,101/58.4 A,,5.1,,,,,32s (cold) 18s (hot),190 %,"RWG(Rp) 1 1/2""",,,,,,,,,,,,,,,,0.1317 kgm²,,B5D,,Lip Seal,,11.0/6.37 A,,54.0 dB(A),,,,8,,,,,,,,,,,,,,,4.5 kW (6 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 203A (ISO 12944 - C3),,,,,0.69,0.48,0.61,,,,,,,,,19.8/11.5 A,,875 rpm,5.01 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,2.78 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-160-200-IE3-B5D/W22-Brake-Motor-IR3-Premium-7-5-cv-8P-160M-3Ph-220-380-440-V-60-Hz-IC411---TFVE---B5D/p/13014396,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,134 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,WEG - 150.0 Nm,220-240 V,229 %,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,V'Ring,,,IPW55,,,,N,,,,,,Without,,S1,86.5,85.0,86.5,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Aluminum,,,,160M,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,118/68.0/58.7 A,,5.0,,,,,32s (cold) 18s (hot),180 %,"RWG(Rp) 1 1/2""",,,,,,,,,,,,,,,,0.1756 kgm²,,B5D,,Lip Seal,,15.0/8.68/7.50 A,,54.0 dB(A),,,,8,,,,,,,,,,,,,,,5.5 kW (7.5 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 203A (ISO 12944 - C3),,,,,0.71,0.51,0.63,,,,,,,,,23.5/13.6/11.8 A,,875 rpm,6.12 kgfm,220/380/440 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,2.78 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-160-200-IE3-B5D/W22-Brake-Motor-IR3-Premium-7-5-cv-8P-160M-3Ph-220-380-V-60-Hz-IC411---TFVE---B5D/p/13014009,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,162 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,WEG - 150.0 Nm,220-240 V,229 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IPW55,,,,N,,,,,,Without,,S1,86.5,85.0,86.5,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Aluminum,,,,160M,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,118/68.0 A,,5.0,,,,,32s (cold) 18s (hot),180 %,"RWG(Rp) 1 1/2""",,,,,,,,,,,,,,,,0.1756 kgm²,,B5D,,Lip Seal,,15.0/8.68 A,,54.0 dB(A),,,,8,,,,,,,,,,,,,,,5.5 kW (7.5 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 203A (ISO 12944 - C3),,,,,0.71,0.51,0.63,,,,,,,,,23.5/13.6 A,,875 rpm,6.12 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,2.78 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-16-cv-2P-63-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13014679,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,5.0 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,,WEG - 4.0 Nm,220-240 V,400 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IP55,,,,N,,,,,,Without,,S1,62.0,50.0,58.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Steel,Plastic,,,,63,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,4.93/2.85 A,,6.6,,,,,21s (cold) 12s (hot),350 %,"RWG(Rp) 1/2""",,,,,,,,,,,,,,,,0.0001 kgm²,,B34D,,Lip Seal,,0.590/0.342 A,,56.0 dB(A),,,,2,,,,,,,,,,,,,,,0.12 kW (0.16 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 207A (ISO 12944 - C3),,,,,0.68,0.48,0.60,,,,,,,,,0.747/0.432 A,,3460 rpm,0.034 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,3.89 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-16-cv-4P-63-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13013976,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,10.0 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,,WEG - 4.0 Nm,220-240 V,300 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IP55,,,,N,,,,,,Without,,S1,66.0,55.5,64.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Steel,Plastic,,,,63,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,3.65/2.11 A,,4.8,,,,,73s (cold) 41s (hot),250 %,"RWG(Rp) 1/2""",,,,,,,,,,,,,,,,0.0005 kgm²,,B34D,,Lip Seal,,0.680/0.394 A,,48.0 dB(A),,,,4,,,,,,,,,,,,,,,0.12 kW (0.16 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 207A (ISO 12944 - C3),,,,,0.63,0.44,0.56,,,,,,,,,0.760/0.440 A,,1725 rpm,0.068 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,4.17 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-16-cv-6P-63-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13014257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,1200 rpm,,,,,,,,,,,,,,,,220/380 V,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-16-cv-8P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13014753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,900 rpm,,,,,,,,,,,,,,,,220/380 V,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-25-cv-2P-63-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13014682,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,6.0 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,,WEG - 4.0 Nm,220-240 V,320 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IP55,,,,N,,,,,,Without,,S1,65.6,55.0,62.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Steel,Plastic,,,,63,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,5.76/3.33 A,,6.0,,,,,25s (cold) 14s (hot),280 %,"RWG(Rp) 1/2""",,,,,,,,,,,,,,,,0.0001 kgm²,,B34D,,Lip Seal,,0.800/0.463 A,,56.0 dB(A),,,,2,,,,,,,,,,,,,,,0.18 kW (0.25 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 207A (ISO 12944 - C3),,,,,0.75,0.53,0.64,,,,,,,,,0.960/0.556 A,,3420 rpm,0.051 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,5.00 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-25-cv-4P-63-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13013992,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,10.4 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,,WEG - 4.0 Nm,220-240 V,240 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IP55,,,,N,,,,,,Without,,S1,69.5,62.0,67.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Steel,Plastic,,,,63,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,4.92/2.85 A,,5.0,,,,,45s (cold) 25s (hot),200 %,"RWG(Rp) 1/2""",,,,,,,,,,,,,,,,0.0006 kgm²,,B34D,,Lip Seal,,0.800/0.463 A,,48.0 dB(A),,,,4,,,,,,,,,,,,,,,0.18 kW (0.25 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 207A (ISO 12944 - C3),,,,,0.69,0.49,0.60,,,,,,,,,0.985/0.570 A,,1710 rpm,0.103 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,5.00 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-25-cv-6P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13014340,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,8.0 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,,WEG - 8.0 Nm,220-240 V,190 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IP55,,,,N,,,,,,Without,,S1,67.5,54.0,58.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Steel,Plastic,,,,71,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,3.94/2.28 A,,3.2,,,,,234s (cold) 130s (hot),180 %,"RWG(Rp) 1/2""",,,,,,,,,,,,,,,,0.0007 kgm²,,B34D,,Lip Seal,,1.02/0.591 A,,47.0 dB(A),,,,6,,,,,,,,,,,,,,,0.18 kW (0.25 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 207A (ISO 12944 - C3),,,,,0.57,0.39,0.49,,,,,,,,,1.23/0.712 A,,1125 rpm,0.156 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,6.25 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-25-cv-8P-80-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13014754,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,18.0 kg,,,1/2 Key,,,,,No-Without Bearing Cap,,,WEG - 8.0 Nm,220-240 V,200 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IP55,,,,N,,,,,,Without,,S1,64.0,51.0,57.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Steel,Plastic,,,,80,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,4.05/2.34 A,,3.4,,,,,73s (cold) 41s (hot),200 %,"RWG(Rp) 1/2""",,,,,,,,,,,,,,,,0.0027 kgm²,,B34D,,Lip Seal,,1.00/0.579 A,,46.0 dB(A),,,,8,,,,,,,,,,,,,,,0.18 kW (0.25 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 207A (ISO 12944 - C3),,,,,0.62,0.43,0.53,,,,,,,,,1.19/0.689 A,,850 rpm,0.206 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,5.56 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-33-cv-2P-63-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13014683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,3600 rpm,,,,,,,,,,,,,,,,220/380 V,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-33-cv-4P-63-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13013996,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,10.6 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,,WEG - 4.0 Nm,220-240 V,260 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IP55,,,,N,,,,,,Without,,S1,73.4,66.0,71.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Steel,Plastic,,,,63,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,6.02/3.48 A,,4.7,,,,,54s (cold) 30s (hot),260 %,"RWG(Rp) 1/2""",,,,,,,,,,,,,,,,0.0007 kgm²,,B34D,,Lip Seal,,1.00/0.579 A,,48.0 dB(A),,,,4,,,,,,,,,,,,,,,0.25 kW (0.33 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 207A (ISO 12944 - C3),,,,,0.70,0.48,0.60,,,,,,,,,1.28/0.741 A,,1680 rpm,0.145 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,6.67 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en//MKT-WMO-BR-IMAGE-W22-Motofreio-Plus-Premium-63-132-IE3-B34D/W22-Brake-Motor-IR3-Premium-0-33-cv-6P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B34D/p/13014343,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,11.0 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,,WEG - 8.0 Nm,220-240 V,190 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,V'Ring,,,IP55,,,,N,,,,,,Without,,S1,69.0,57.0,61.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Steel,Plastic,,,,71,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,5.31/3.08 A,,3.3,,,,,100s (cold) 56s (hot),190 %,"RWG(Rp) 1/2""",,,,,,,,,,,,,,,,0.0008 kgm²,,B34D,,Lip Seal,,1.24/0.718 A,,47.0 dB(A),,,,6,,,,,,,,,,,,,,,0.25 kW (0.33 HP-cv),,,Without overload protector,,,,,,,,,,,,RAL 5009 207A (ISO 12944 - C3),,,,,0.59,0.41,0.50,,,,,,,,,1.61/0.932 A,,1115 rpm,0.218 kgfm,220/380 V,,,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,7.08 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Without,,,,,,,,,,,,
