Product URL,Accessory description,Accessory type 1,Actuator type,Application,Bluetooth network,Body material,Color,Color scale,Connectivity mode,Contact action,Cura,Degree of Protection,Ethernet network,Evaporation,Family,Frequency,Function,Input voltage,Memory type,Model,Module type,Nominal section of borne cable,Number of points,Number of poles,Optional,PACKAGING,PAINT COLOR,PAINT COMMERCIAL COLOR,PAINT COMPONENT,PAINT FINISH,PAINT FUNCTION,PAINT PRODUCTS LINE,PAINT VERSION,Payloads,Product family,RESIN SYSTEM,Rated Power,Real time clock (RTC),SOLIDS VOLUME,Shine,Size,Smart code,Standard,Storage capacity,Subscription time,Supplement for accessories for terminal block line,Supply voltage,Synchronous speed,Terminal line reference,Thermal Class,Type,Voltage,Wi-Fi network
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15302119,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Colorless,Colorless,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,90 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15304333,,,,,,,,RAL 2011,,,,,,,,,,,,,,,,,,Metallic Gallon,Orange,Orange,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,98 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15306589,,,,,,,,RAL 9005,,,,,,,,,,,,,,,,,,Metallic Gallon,Black,Black,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,98 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15306721,,,,,,,,RAL 2000,,,,,,,,,,,,,,,,,,Metallic Gallon,Orange,Orange,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,98 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POXI-ERP-322/p/W-POXI_ERP_322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Epoxy,,,,Epoxy Modified Amide,,,80 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-TERM-CVA-660-SF-600%C2%BAC/p/W-TERM_CVA_660_600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Temperature - 600°C,High Temperature,,,,Modified Silicon,,,30 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-CVD-121/p/W-LACK_CVD_121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Function,Alkyd,,,,Phenol Alkyd,,,50 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-CVP-113/p/W-LACK_CVP_113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Alkyd,,,,Alkyd Short Modified,,,45 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/13610565,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,White,White,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,41 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/13781752,,,,,,,,"MUNSELL N6,5",,,,,,,,,,,,,,,,,,Metallic Gallon,Grey,Medium Grey,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,41 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/13782011,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Black,Black,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,41 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/13961807,,,,,,,,W MUNSELL 5R 4/14,,,,,,,,,,,,,,,,,,Metallic Gallon,Red,Safety Red,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,45 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/13962839,,,,,,,,"MUNSELL 2,5PB 4/10",,,,,,,,,,,,,,,,,,Metallic Gallon,Blue,Safety Blue,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,44 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/13962934,,,,,,,,"MUNSELL 2,5YR 6/14",,,,,,,,,,,,,,,,,,Metallic Gallon,Orange,Safety Orange,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,44 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/13963124,,,,,,,,MUNSELL 5Y 8/12,,,,,,,,,,,,,,,,,,Metallic Gallon,Yellow,Safety Yellow,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,45 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/13994322,,,,,,,,MUNSELL 10GY 6/6,,,,,,,,,,,,,,,,,,Metallic Gallon,Green,Safety Green,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,48 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/14047140,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,White,White,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,41 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-RVD-USO-GERAL/p/14092896,,,,,,,,"MUNSELL N6,5",,,,,,,,,,,,,,,,,,Metal Bucket,Grey,Medium Grey,,Smooth,Double Function,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,41 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-LACK-SRA-111/p/W-LACK_SRA_111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Alkyd,,,,Alkyd Short Modified,,,40 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-ERD-322/p/W-POXI_ERD_322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Function,Epoxy,,,,Epoxy Modified Amide,,,80 ± 3% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Green,Verde,,Smooth,Primer,Epoxy,,,,Epoxy,,,25 ± 3% (ISO 3233),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12917214,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Green,Verde,,Smooth,Primer,Epoxy,,,,Epoxy,,,25 ± 3% (ISO 3233),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/13205295,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Green,Verde,,Smooth,Primer,Epoxy,,,,Epoxy,,,28 ± 2% (ISO 3233 - 1998),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/15200529,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Red,Oxyde Red,,Smooth,Primer,Epoxy,,,,Epoxy,,,25 ± 3% (ISO 3233),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/15200537,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Red,Oxyde Red,,Smooth,Primer,Epoxy,,,,Epoxy,,,25 ± 3% (ISO 3233),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/15260232,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Red,Oxyde Red,,Smooth,Primer,Epoxy,,,,Epoxy,,,25 ± 3% (ISO 3233),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/15501091,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Red,Oxyde Red,,Smooth,Primer,Epoxy,,,,Epoxy,,,25 ± 3% (ISO 3233),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/16264996,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Red,Oxyde Red,,Smooth,Primer,Epoxy,,,,Epoxy,,,25 ± 3% (ISO 3233),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/17866521,,,,,,,,0,,,,,,,,,,,,,,,,,,,Red,Oxyde Red,,Smooth,Primer,Epoxy,,,,Epoxy,,,25 ± 3% (ISO 3233),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Petrobras-Standards-and-Certified-Products/LACKPOXI-N-1198-TIPO-I/p/LACKPOXI_N1198_TIPO_I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Epoxy,,,,Epoxy Amide,,,42 ± 2% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Petrobras-Standards-and-Certified-Products/LACKPOXI-N-1198-TIPO-II/p/LACKPOXI_N1198_TIPO_II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Epoxy,,,,Epoxy Amide,,,42 ± 2% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Petrobras-Standards-and-Certified-Products/LACKPOXI-N-1202/p/LACKPOXI_N1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Epoxy,,,,Epoxy Amide,,,32 ± 1% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Petrobras-Standards-and-Certified-Products/LACKPOXI-N-2288/p/LACKPOXI_N2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Epoxy,,,,Epoxy Amine,,,72 ± 2% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Petrobras-Standards-and-Certified-Products/LACKPOXI-N-2629/p/LACKPOXI_N2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Epoxy,,,,Epoxy Amine,,,90 ± 2% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Petrobras-Standards-and-Certified-Products/LACKTHANE-N-1342/p/LACKTHANE_N1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Polyurethane,,,,Aliphatic Polyester,,,52 ± 2% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Pulp-and-Paper/W-POXI-PR-HB-115/p/12243644,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Red,Micaceo Red,,Smooth,Primer,Epoxy,,,,Epoxy Amide,,,60 ± 2% (ISO 3233 - 1998),Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Pulp-and-Paper/W-POXI-PR-HB-115/p/12998188,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Red,Micaceo Red,,Smooth,Primer,Epoxy,,,,Epoxy Amide,,,61 ± 2% (ISO 3233 - 1998),Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-508/p/17761719,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,Black,,,Primer,,,,,Hybrid,,,,Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-508/p/17761817,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Black,Black,,Smooth,Primer,Epoxy,,,,Epoxy,,,36 ± 2% (ISO 3233 - 1998),Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-508/p/18518502,,,,,,,,"13,805",,,,,,,,,,,,,,,,,,Metal Bucket,Grey,,,Smooth,Primer,Epoxy,,,,Epoxy,,,36 ± 2% (ISO 3233 - 1998),Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-508/p/18518576,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,,,,Primer,,,,,Hybrid,,,,Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17292441,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Aluminum,Aluminum,,Metallic,Finishing,Water Borne,,,,Modified Epoxy,,,33 ± 2% (ISO 3233 - 1998),Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17553618,,,,,,,,"11,308",,,,,,,,,,,,,,,,,,Metallic Gallon,Grey,Grey,,Smooth,Finishing,Water Borne,,,,Modified Epoxy,,,52 ± 2% (ISO 3233 - 1998),Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,,,,,,,,0,,,,,,,,,,,,,,,,,,Plastic Bucket,Grey,Grey,,Smooth,Finishing,Water Borne,,,,Modified Epoxy,,,45 ± 2% (ISO 3233 - 1998),Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-CRIL-CVV-501/p/13842617,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Colorless,Colorless,,Smooth,Finishing,Polyurethane,,,,Aliphatic Acrylic,,,35 ± 5% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-CRIL-CVV-501/p/17520946,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Colorless,Colorless,,Smooth,Finishing,Polyurethane,,,,Aliphatic Acrylic,,,35 ± 5% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-CRIL-ONA-501/p/13820440,,,,,,,,"W MUNSELL 1,25Y 7/12",,,,,,,,,,,,,,,,,,Metallic Gallon,Yellow,Yellow,,Smooth,Finishing,Polyurethane,,,,Aliphatic Acrylic,,,35 ± 5% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-CRIL-ONA-501/p/13820443,,,,,,,,"70,450",,,,,,,,,,,,,,,,,,Metallic Gallon,Black,Black Cadilac,,Smooth,Finishing,Polyurethane,,,,Aliphatic Acrylic,,,35 ± 5% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-LACK-HIDRO-HPP-725/p/18133249,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,,,,Primer,Water Borne,,,,Alkyd,,,,Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-LACK-HIDRO-HPP-725/p/18134300,,,,,,,,"15,165",,,,,,,,,,,,,,,,,,Container,Grey,,,Smooth,Primer,Water Borne,,,,Alkyd,,,48 ± 2% (ISO 3233 - 1998),Ultragflat,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-NILICA-PRIMER/p/W-NILICA_PRIMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Vinylic,,,,Vynilic Modified,,,9 ± 1% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-POLI-ERD-443/p/16304560,,,,,,,,0,,,,,,,,,,,,,,,,,,Drum,,,,Smooth,Putty,Poliureia,,,,Amina Funcional,,,100% (ISO 3233),Semi -Mate,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/14586423,,,,,,,,"51,791",,,,,,,,,,,,,,,,,,Metal Bucket,Green,GREEN SCANIA 87,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/14595751,,,,,,,,"16,731",,,,,,,,,,,,,,,,,,Metal Bucket,Grey,GRAY SEA BLUE VOLVO 1042,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/14777662,,,,,,,,"22,371",,,,,,,,,,,,,,,,,,Metal Bucket,Yellow,YELLOW CATERPILLAR 77,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/14896298,,,,,,,,"85,670",,,,,,,,,,,,,,,,,,Metal Bucket,Pink,PINK SCANIA,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/14928693,,,,,,,,"60,149",,,,,,,,,,,,,,,,,,Metal Bucket,White,WHITE LIBRELATO 2018,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/14970676,,,,,,,,"70,430",,,,,,,,,,,,,,,,,,Metal Bucket,Black,Black Cadilac,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/15003623,,,,,,,,"30,248",,,,,,,,,,,,,,,,,,Metal Bucket,Silver,ALASKA SILVER,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/15023625,,,,,,,,"30,243",,,,,,,,,,,,,,,,,,Metal Bucket,Grey,URBAN GRAY METALICO,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/15065278,,,,,,,,"80,399",,,,,,,,,,,,,,,,,,Metal Bucket,Pink,SPECIAL PINK BRANBILA,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-HBD-501/p/15128650,,,,,,,,"31,507",,,,,,,,,,,,,,,,,,Metal Bucket,Blue,BLUE FICTION BLUE SCANIA 2019,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,54 ± 5% (ISO 3233),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-MSD-501/p/15711656,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Black,Black,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,40 ± 2% (ISO 3233 - 1998),Semi -Mate,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-MSD-501/p/16180528,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,,,,Smooth,Finishing,Polyurethane,,,,Aliphatic Acrylic,,,40 ± 5% (N 1358),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-MSD-501/p/16180590,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,,,,Smooth,Finishing,Polyurethane,,,,Aliphatic Acrylic,,,39 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-MSD-501/p/16266706,,,,,,,,"60,279",,,,,,,,,,,,,,,,,,Metallic Gallon,White,White,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,40 ± 5% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-MSD-501/p/16357769,,,,,,,,RAL 9016,,,,,,,,,,,,,,,,,,Metal Bucket,White,White,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,40 ± 5% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-MSD-501/p/16358968,,,,,,,,"10,309",,,,,,,,,,,,,,,,,,Metal Bucket,Grey,,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,40 ± 5% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-THANE-MSD-501/p/16439868,,,,,,,,"70,430",,,,,,,,,,,,,,,,,,Metal Bucket,Black,Black Cadilac,,Smooth,Double Function,Polyurethane,,,,Aliphatic Acrylic,,,40 ± 5% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
