Product URL,ACABAMENTO PINTURA,Brilho,COMPONENTE TINTA,CONTEUDO EMBALAGEM,COR COMERCIAL TINTA,COR TINTA,Classe Térmica,Cor,Cura,EMBALAGEM,Escala de cor,FUNCAO TINTA,Família,Função,LINHA PRODUTOS TINTAS,SISTEMA RESINA,SOLIDOS VOLUME,VERSAO TINTA
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Complementos/REMOVEDOR-PASTOSO-ST/p/12659080,,,,,,,,,,Galão Metálico,0,,,,Removedor,Maleica/Nitrocelulose,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Complementos/SELADORA-PARA-PLASTICO-INCOLOR-ST/p/12259304,Liso,Brilhante,,,,,,,,Lata Redonda,0,Acabamento,,,Repintura Automotiva,Vinílica,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Complementos/VEDADOR-DE-CAP%C3%94-ST/p/15436950,Liso,Fosco,,,,,,,,Lata,0,Massa,,,Repintura Automotiva,Poliéster,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/12268013,Liso,Ultra-Fosco,,,Vermelho,Vermelho,,,,Lata Redonda,0,Primer,,,Poliuretano,Acrílica,75 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/12269727,Liso,Ultra-Fosco,,,Amarelo,Amarelo,,,,Lata Redonda,0,Primer,,,Poliuretano,Acrílica,73 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/12269761,Liso,Ultra-Fosco,,,Branco,Branco,,,,Lata Redonda,0,Primer,,,Repintura Automotiva,Acrílica,58 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/12269947,Liso,Ultra-Fosco,,,Azul,Azul,,,,Lata Redonda,0,Primer,,,Poliuretano,Acrílica,73 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/12270105,Liso,Ultra-Fosco,,,Preto,Preto,,,,Lata Redonda,0,Primer,,,Poliuretano,Acrílica,74 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/14444801,Liso,Ultra-Fosco,,,Cinza,Cinza,,,,Lata Redonda,13.756,Primer,,,Poliuretano,Acrílica,75 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/14457824,Liso,Ultra-Fosco,,,Cinza,Cinza,,,,Galão Metálico,13.756,Primer,,,Poliuretano,Acrílica,75 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/15582222,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/15582223,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/PRIMER-WET-HT/p/15582224,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/Primer-HT-W-35-2K/p/15429245,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/Primer-HT-W-35-2K/p/15429413,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/Primer-HT-W-35-2K/p/15429415,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/Primer-HT-W-35-2K/p/15429416,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/Primer-HT-W-35-2K/p/16138473,Liso,Fosco,,,Cinza,Cinza,,,,Lata Redonda,17.405,Primer,,,Repintura Automotiva,Alquídica Modificada,47 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/Primer-HT-W-35-2K/p/16138475,Liso,Fosco,,,Cinza,Cinza,,,,Galão Metálico,17.405,Primer,,,Repintura Automotiva,Alquídica Modificada,60 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-20/p/13655665,Liso,Brilhante,,,,Verniz,,,,Lata Redonda,0,Verniz,,,Acrílico,Acrílica,36 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-20/p/15588773,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-20/p/17286684,Liso,Brilhante,,,,Verniz,,,,Lata Retangular,0,Verniz,,,Acrílico,Acrílica,36 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-20/p/17286769,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-20/p/17286770,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-20/p/17328625,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/13722699,Liso,Brilhante,,,,Verniz,,,,Lata Redonda,0,Verniz,,,Acrílico,Acrílica,42 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/13883862,Liso,Brilhante,,,,Verniz,,,,Lata Retangular,0,Verniz,,,Repintura Automotiva,Acrílica,42 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/14381276,,Brilhante,,,,Verniz,,,,Lata Retangular,W,Verniz,,,Acrílico,Acrílica,42 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/15581123,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/15581124,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/15581126,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/15581148,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/15581151,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/15581152,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-HT/VERNIZ-HT-W-30/p/15581154,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-MULTI-ST/p/12289664,Liso,Ultra-Fosco,,,Cinza,Cinza,,,,Lata Redonda,0,Primer,,,Poliuretano,Acrílica,34 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-MULTI-ST/p/15575459,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-PL-W-15/p/18415718,Liso,Fosco,,,Cinza,Cinza,,,,Lata Redonda,0,Primer,,,Repintura Automotiva,Alquídica Modificada,47 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-PL-W-15/p/18418438,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-PL-W-18/p/18418699,Liso,Fosco,,,Cinza,Cinza,,,,Lata Redonda,0,Primer,,,Repintura Automotiva,Alquídica Modificada,47 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-PL-W-18/p/18418831,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-2081/p/17794522,Liso,,,,Cinza,Cinza,,,,Lata Redonda,0,Primer,,,Repintura Automotiva,Acrílica,35 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-2081/p/17794525,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-W-10/p/15574786,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-W-10/p/15574820,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-W-10/p/15575238,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-W-10/p/15575239,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-W-10/p/15599319,Liso,Fosco,,,Cinza,Cinza,,,,Lata Redonda,0,Primer,,,Poliuretano,Acrílica Modificada,35 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-W-10/p/15599320,Liso,Fosco,,,Cinza,Cinza,,,,Galão Metálico,0,Primer,,,Repintura Automotiva,Acrílica Modificada,80 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-W-10/p/17792923,Liso,Fosco,,,Cinza,Cinza,,,,Lata Redonda,0,Primer,,,Poliuretano,Acrílica Modificada,35 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/PRIMER-ST-W-10/p/17794519,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/VERNIZ-PU-ST-3001/p/13438197,Liso,Brilhante,,,,,,,,Lata Redonda,0,Verniz,,,Repintura Automotiva,Acrílica,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/VERNIZ-PU-ST-3001/p/15574778,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/VERNIZ-PU-ST-3001/p/15574780,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/VERNIZ-ST-W-10/p/12673257,Liso,Brilhante,,,,Incolor,,,,Lata Redonda,0,Verniz,,,Repintura Automotiva,Acrílica,42 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/VERNIZ-ST-W-10/p/15574435,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-ST/VERNIZ-ST-W-10/p/15574436,,,,,,,,,,Lata Redonda,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-LACA-NITROCELULOSE/p/12256952,Liso,Fosco,,,Preto Fosco,Preto,,,,Galão Metálico,0,Acabamento,,,Alquídico,Alquídica/Nitrocelulose,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-LACA-NITROCELULOSE/p/12256956,Liso,Fosco,,,Preto Fosco,Preto,,,,Lata Redonda,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica/Nitrocelulose,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-LACA-NITROCELULOSE/p/12259908,Liso,Brilhante,,,Preto Cadilac,Preto,,,,Lata Redonda,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica/Nitrocelulose,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-LACA-NITROCELULOSE/p/12266826,Liso,Brilhante,,,VERMELHO ROYAL VW 84,Vermelho,,,,Lata Redonda,80.005,Acabamento,,,POLIESTER MODIFICADO,Alquídica/Nitrocelulose,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-LACA-NITROCELULOSE/p/12278877,Metalizado,Brilhante,,,Alumínio Opalescente,Alumínio,,,,Lata Redonda,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica/Nitrocelulose,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-LACA-NITROCELULOSE/p/12666152,,Brilhante,,,BRANCO PURO,Branco,,,,Lata Redonda,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica/Nitrocelulose,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-LACA-NITROCELULOSE/p/12666154,,Brilhante,,,BRANCO PURO,Branco,,,,Galão Metálico,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica/Nitrocelulose,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-LACA-NITROCELULOSE/p/15216414,Liso,Semi-Fosco,,,SEMI - FOSCO PRETO,Preto,,,,Galão Metálico,0,Acabamento,,,Repintura Automotiva,Alquídica/Nitrocelulose,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-LACA-NITROCELULOSE/p/15216638,Liso,Semi-Fosco,,,SEMI - FOSCO PRETO,Preto,,,,Lata Redonda,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica/Nitrocelulose,NAO RELEVANTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259071,Metalizado,Fosco,,,PRATA REFLEX MET VW 2001,Prata,,,,Lata Redonda,30.035,Intermediária,,,Poliéster,Poliéster,15 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259128,Metalizado,Fosco,,,PRATA LUNAR MET VW91,Prata,,,,Lata Redonda,30.151,Intermediária,,,Poliéster,Poliéster,15 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259130,Metalizado,Fosco,,,PRATA SIRIUS MET VW 2008,Prata,,,,Lata Redonda,30.034,Intermediária,,,Poliéster,Poliéster,15 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259131,Liso,Fosco,,,PRETO EBONY FORD 2005,Preto,,,,Lata Redonda,70.027,Intermediária,,,Poliéster,Poliéster,9 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259133,Liso,Fosco,,,BRANCO BANCHISA FIAT 96,Branco,,,,Lata Redonda,60.009,Intermediária,,,Poliéster,Poliéster,20 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259137,Liso,Fosco,,,PRETO VULCANO FIAT 2001,Preto,,,,Lata Redonda,70.026,Intermediária,,,Poliéster,Poliéster,9 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259138,Liso,Fosco,,,PRETO LISZT GM 94,Preto,,,,Lata Redonda,70.022,Intermediária,,,Poliéster,Poliéster,9 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259139,Metalizado,Fosco,,,GRIS ALUM MET PEU/CIT 2003,Prata,,,,Lata Redonda,32.170,Intermediária,,,Poliéster,Poliéster,15 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259142,Liso,Fosco,,,VERMELHO ALPINE FIAT 96,Vermelho,,,,Lata Redonda,80.017,Intermediária,,,Poliéster,Poliéster,11 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLI%C3%89STER/p/12259262,Metalizado,Fosco,,,CINZA SCANDIUM MET FIAT 2003,Cinza,,,,Lata Redonda,5.194,Intermediária,,,Poliéster,Poliéster,16 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12258737,Liso,Brilhante,,,BRANCO GEADA VW 95,Branco,,,,Galão Metálico,0,Acabamento,,,Repintura Automotiva,Acrílica,48 ± 3% (ISO 3233),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12258943,Liso,Brilhante,,,BRANCO BANCHISA FIAT 96,Branco,,,,Lata Redonda,0,Acabamento,,,Poliuretano,Acrílica,35 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12258947,Liso,Brilhante,,,BRANCO CRISTAL VW 2003,Branco,,,,Lata Redonda,60.008,Acabamento,,,Poliuretano,Acrílica,35 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12258950,Liso,Brilhante,,,BRANCO GEADA VW 95,Branco,,,,Lata Redonda,0,Acabamento,,,Poliuretano,Acrílica,35 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12258953,Liso,Brilhante,,,BRANCO MAHLER GM 94,Branco,,,,Lata Redonda,0,Acabamento,,,Poliuretano,Acrílica,35 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12258979,Liso,Brilhante,,,Preto Cadilac,Preto,,,,Galão Metálico,0,Acabamento,,,Poliuretano,Acrílica,41 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12258981,Liso,Brilhante,,,Preto Cadilac,Preto,,,,Lata Redonda,0,Acabamento,,,Poliuretano,Acrílica,41 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12276984,Liso,Brilhante,,,BRANCO MBB 9004,Branco,,,,Lata Redonda,MBB 9004,Acabamento,,,Poliuretano,Acrílica,35 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12277032,Liso,Brilhante,,,PRETO LISZT GM 94,Preto,,,,Lata Redonda,0,Acabamento,,,Poliuretano,Acrílica,41 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-POLIURETANO/p/12277199,Liso,Brilhante,,,VERMELHO ALPINE FIAT 96,Vermelho,,,,Lata Redonda,0,Acabamento,,,Poliuretano,Acrílica,40 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-SINTETICO/p/12259263,Liso,Brilhante,,,BRANCO PURO,Branco,,,,Galão Metálico,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica,52 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-SINTETICO/p/12259453,Liso,Fosco,,,Preto Fosco,Preto,,,,Lata Redonda,W,Acabamento,,,POLIESTER MODIFICADO,Alquídica,41 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-SINTETICO/p/12259840,,Brilhante,,,Preto Cadilac,Preto,,,,Galão Metálico,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica,41 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-SINTETICO/p/12259870,Liso,Brilhante,,,Preto Cadilac,Preto,,,,Lata Redonda,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica,41 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-SINTETICO/p/12278704,Liso,Brilhante,,,Vermelho Chassis,Vermelho,,,,Lata Redonda,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica,11 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-SINTETICO/p/12280531,Metalizado,Brilhante,,,Alumínio Opalescente,Alumínio,,,,Galão Metálico,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica,44 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Repintura-Automotiva-e-Frota/Linha-Tinta-Pronta/W-CAR-SINTETICO/p/12280533,Metalizado,Brilhante,,,Alumínio Opalescente,Alumínio,,,,Lata Redonda,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica,44 ± 2% (ISO 3233 - 1998),
